Content;Url;Date
Försökte avboka 2 pers på min beställning. Hade bokat för 8 pers. Vi hade inte ens fått någon faktura men ändå gick inte detta!!! Anledningen till avbokningen var att det inträffade ett dödsfall.;https://www.trustpilot.com/reviews/658d35f332ecf52494552624;2023-12-28T10:46:44.0000000Z
Fick betala flera månader innan arrangemanget. Skulle betala med mina kortuppgifter vilket känns otryggt;https://www.trustpilot.com/reviews/65c0e17ed97504a769bfaf77;2024-02-05T15:24:14.0000000Z
Det var en mycket bra upplevelse, men för mig och min mobilkorrespondans blev det lite problem, då jag trodde att bokningen hade gått igenom, när den inte hade gjort det. Dock löste det sig senare.;https://www.trustpilot.com/reviews/658957fefbff3fe57ec62906;2023-12-25T12:22:54.0000000Z
Svårt att bedöma eftersom aktiviteten är om 6 månader. Hittills har vi fått biljetter och besked om boende. Det har fungerat bra så här långt.;https://www.trustpilot.com/reviews/65aae78bbec95c731c3c46dd;2024-01-19T23:20:11.0000000Z
Hela resan var så välorganiserad och värdinna och guider toppen!Bästa resan vi gjort🙏🏻;https://www.trustpilot.com/reviews/65b7cd9d9e5d4b6c5360513d;2024-01-29T18:09:01.0000000Z
Bra information, allt har funkat till belåtenhet.Fin hjälp vid ombokning av föreställningen, som var anledningen av avbruten föreställning.;https://www.trustpilot.com/reviews/656f8ffcf942edb67c2beafe;2023-12-05T23:02:52.0000000Z
Efter ett fel i bokningen, visade Nöjesresor hur man skall uppträda mot kunden. Mycket nöjd, bra gjort.;https://www.trustpilot.com/reviews/65a53df900ec0f7d9cf29e4c;2024-01-15T16:15:22.0000000Z
Beställning av vårt evenemangspaket från Nöjesresor gick mycket smidigt. Hotellet vi valt, First G, hade flera fördelar : Bra läge för oss som kom med bil från Skövde, rabatterad parkering, Gym-Relax-avdelning med förstklassig bastu, centralt läge ovanpå GÖTEBORG C med närhet till Nordstan-Femman ochperfekt för spårvagnstransporter. En stor nackdel varatt ordinarie incheckningstid var först kl. 15.00. För oss nio personer var det snålt att bara få tillgång till ett av våra fyra rum när vi anlände vid elvatiden för att förbereda oss för lunch på KOMETEN KL. 13.00.  Det löste sej genom att fi fick tillgång till duschar och toaletter i Relaxavdelningen. Själva showen med BO CASPERS var en njutning, men förmörkades av svaren på våra frågor till barpersonalen om när den utlovade supèn skulle ser-veras. Dom hade inte hört talas om den och vi kände oss riktigt blåsta på konfekten!!! Om vi inte intagit enstadig trerätters lunch kunde närvaron vid showen kunnat bli en fullständig katastrof! Strax efter 22.00, när showen var slut sökte vi nerför avenyn innan vi hittade ett ställe med bord för nio personer där vikunde släcka törsten och stilla hungern. Vi anser att vi bör kompenseras av Nöjesresor med 500SEK perperson och 500SEK för sveda och värk, summa 5 000SEK. MVH MORFAR Leif med dotter och barnbarn med respektive.;https://www.trustpilot.com/reviews/65c1e2b6b65ce83d814825c3;2024-02-06T09:41:43.0000000Z
Gick bra att boka och få biljetter, men svårt att ge ett omdöme nu innan vi har varit på hotellet och besökt teatern. Vi kanske får ett sämre rum och biljetter som inte håller vad som är lovat.;https://www.trustpilot.com/reviews/65549e59019eb15aecd93658;2023-11-15T12:32:57.0000000Z
Kan inte skicka in ett fullständigt omdöme. Resan sker inte förrän i maj. Biljettköpet fungerade bra.;https://www.trustpilot.com/reviews/65a1349dac0400a6cb437029;2024-01-12T14:46:22.0000000Z
Fantastisk musikal. Allt var bra förutom teatersupe'n. Absolut inte värd 345:- för en liten förrätt och en Lasagn som smakade mest av peppar och fattig på köttfärs.;https://www.trustpilot.com/reviews/656cb4738d0d4ec337b85b27;2023-12-03T19:01:39.0000000Z
Krånglade med mitt betalkort, fick bra hjälp och trevligt bemötande när jag ringde kundtjänst;https://www.trustpilot.com/reviews/65b9271c32e67ad17dcb351e;2024-01-30T18:43:08.0000000Z
jag blev bra bemött man lysnade på vad jag ville och hjälpte mig att få rätt svar på mina frågorpersonalen upplevdes som proffsig;https://www.trustpilot.com/reviews/654fea0d2fe5841414b3ae0c;2023-11-11T22:54:37.0000000Z
Mycket bra snabb hantering och god service det är tredje gången jag handlar hos er och det har varit lika bra alla gånger;https://www.trustpilot.com/reviews/65685da142589b93c106f97c;2023-11-30T12:02:09.0000000Z
Enkelt att boka. Bra med olika hotellalternativ. Bra återkoppling med information om den efterföljande processen.;https://www.trustpilot.com/reviews/656e06d15753085c651f7bf1;2023-12-04T19:05:21.0000000Z
Enkelt och boka. Bra att man får välja lämpligt hotell i samband med bokning av biljetten.;https://www.trustpilot.com/reviews/6598087c99a3f3a57dd51d00;2024-01-05T15:47:40.0000000Z
Bokningen var jättebra. Det enda jag kan klaga på är att det inte går att se någonstans vilken mat vi beställde.;https://www.trustpilot.com/reviews/659ae54bc804af4ac3464e10;2024-01-07T19:54:20.0000000Z
Snabbt svar med bekräftelse och bra information.Möjlighet att mejla och få svar på frågor,om man undrar över något.;https://www.trustpilot.com/reviews/65553178b829885e1fd9143e;2023-11-15T23:00:40.0000000Z
Lätt att komma i kontakt med kundtjänst och snabbt svar på mina frågor. Allt kändes bra.;https://www.trustpilot.com/reviews/658eea519cd5d0e4aa9ffb50;2023-12-29T17:48:34.0000000Z
Bokningsproceduren fungerade lätt och bra. Bra att kunna välja mellan flera hotellalternativ;https://www.trustpilot.com/reviews/65a6c21585766528827bd0bd;2024-01-16T19:51:18.0000000Z
Tyvärr blev den bokade föreställningen inställd. Det evenemang vi blev ombokade till var inte riktigt i vår smak.;https://www.trustpilot.com/reviews/6580b72845bb4df50bccd65a;2023-12-18T23:18:33.0000000Z
Informera om att det enbart fans julbord på hotellet och ingen annan mat. Inte någon stans på stan att köpa mat efter 22.00;https://www.trustpilot.com/reviews/65626ae88b129e98e21694d3;2023-11-25T23:45:12.0000000Z
Avbokad föreställning, men vi fick ett bra alternativ och mycket trevligt bemötande i telefon;https://www.trustpilot.com/reviews/6564364597e96ebd2cbdc6e3;2023-11-27T08:25:09.0000000Z
Den person som jag hade kontakt med var väldigt trevlig, jag fick den hjälp som jag behövde.;https://www.trustpilot.com/reviews/655d9d17c3e15d975fb5c14d;2023-11-22T08:17:59.0000000Z
Personalen har försökt att lösa mitt problem, men min frustration över att inte kunna avbryta köpet kan de inte lösa.;https://www.trustpilot.com/reviews/655cf8631b2594d020984cea;2023-11-21T20:35:15.0000000Z
Boka med Nöjesresor!Det var ju väldigt bekvämt och gick jättesnabbt att boka, hittills känns allt okej!;https://www.trustpilot.com/reviews/656e236fab344ddcbdc60700;2023-12-04T21:07:27.0000000Z
Jag råkade boka fel datum, men ni löste det smidigt åt mig och jag fick byta datum. Tack för gott samarbete;https://www.trustpilot.com/reviews/655efc7124167eaf7b014743;2023-11-23T09:17:05.0000000Z
Lätt att beställa allt vi beställde fungerade klanderfritt. Ha en bra dag och fortsätt så.;https://www.trustpilot.com/reviews/658bfeee662fba6ff46ebbef;2023-12-27T12:39:43.0000000Z
Mamma Mia showen var ok, men maten katastrof! Extremt lite mat. Hotellet  ostädat rum.;https://www.trustpilot.com/reviews/6575cb03a1adff29a43da1f6;2023-12-10T16:28:20.0000000Z
Enkelt att boka, men jag saknar biljetterna, hur lång tid tar det innan ni skickar dem?;https://www.trustpilot.com/reviews/656efce213d8c20ce0ecbfe7;2023-12-05T12:35:14.0000000Z
